id,id_ks,id_participant
17264,9778174,3969
17265,9778174,3970
17266,9778174,3971
17267,9778174,365
17268,9428954,2431
17269,9428954,488
17270,9455151,622
17271,9548370,1352
17272,9366307,322
17273,9815912,1108
17274,9860982,2244
17275,9580390,348
17276,9245584,227
17277,9666987,959
17278,9742350,3972
17279,9779852,1000
17280,9260426,35
17281,9260426,729
17282,9580064,1305
17283,9580064,2784
17284,9432555,3973
17285,9432555,3974
17286,9432555,3975
17287,9432555,3251
17288,9432555,3976
17289,9363693,3977
17290,9432322,2523
17291,9432322,137
17292,9432322,2943
17293,9560290,327
17294,9709766,3978
17295,9709766,3979
17296,9287039,778
17297,9287039,5
17298,9287039,160
17299,9287039,1816
17300,9287039,490
17301,9287039,33
17302,9287039,759
17303,9287039,761
17304,9454810,2306
17305,9454810,3980
17306,9454810,168
17307,9872552,3981
17308,9455694,1791
17309,9455694,1183
17310,9455694,3982
17311,9568916,270
17312,9645345,3983
17313,9645345,350
17314,9738538,245
17315,9637035,2123
17316,9248212,37
17317,9248212,453
17318,9248212,73
17319,9248212,1147
17320,9248212,334
17321,9248212,1229
17322,9351570,330
17323,9351570,178
17324,9742223,1349
17325,9742223,3984
17326,9742223,70
17327,9495453,3985
17328,9495453,3574
17329,9495453,1824
17330,9495453,1229
17331,9278132,1740
17332,9392947,593
17333,9392947,78
17334,9443495,254
17335,9443495,2364
17336,9652030,3986
17337,9652030,2105
17338,9786884,1101
17339,9786884,2691
17340,9786884,12
17341,9544856,1
17342,9544856,158
17343,9256146,440
17344,9256146,163
17345,9256146,2295
17346,9816120,3987
17347,9795408,3988
17348,9351871,12
17349,9541621,427
17350,9541621,232
17351,9541621,3989
17352,9541621,1495
17353,9541621,1255
17354,9541621,1001
17355,9541621,1872
17356,9319229,1761
17357,9834990,3990
17358,9834990,491
17359,9279603,14
17360,9837217,673
17361,9837217,16
17362,9837217,3991
17363,9837217,20
17364,9837217,36
17365,9513164,753
17366,9513164,153
17367,9242102,582
17368,9242102,218
17369,9242102,91
17370,9776113,2373
17371,9776113,720
17372,9776113,651
17373,9776113,410
17374,9776113,3992
17375,9776113,315
17376,9776113,1187
17377,9776113,972
17378,9514179,1409
17379,9514179,2704
17380,9514179,97
17381,9514179,3026
17382,9456718,820
17383,9456718,3993
17384,9456718,3994
17385,9456718,1784
17386,9456718,3995
17387,9456718,242
17388,9456718,1032
17389,9456718,1056
17390,9798729,126
17391,9798729,153
17392,9751489,1014
17393,9751489,1308
17394,9796943,3314
17395,9796943,1738
17396,9796943,70
17397,9796943,2035
17398,9732567,926
17399,9292033,359
17400,9331821,359
17401,9333649,359
17402,9308193,359
17403,9511989,864
17404,9511989,3849
17405,9511989,3996
17406,9332702,607
17407,9332702,958
17408,9332702,2019
17409,9332702,893
17410,9332702,2039
17411,9407739,2609
17412,9407739,1316
17413,9407739,3997
17414,9407739,1284
17415,9407739,1477
17416,9407739,1545
17417,9349398,2278
17418,9349398,3998
17419,9322395,1151
17420,9322395,3567
17421,9484163,2288
17422,9484163,3999
17423,9484164,2288
17424,9484164,3999
17425,9748266,4000
17426,9748266,70
17427,9690891,4001
17428,9690891,1912
17429,9247751,107
17430,9245597,4002
17431,9245597,660
17432,9841533,16
17433,9841533,1987
17434,9245588,4002
17435,9245588,227
17436,9241685,411
17437,9241685,4003
17438,9302699,311
17439,9302699,240
17440,9302699,182
17441,9302699,128
17442,9768120,1773
17443,9768120,1300
17444,9768120,1308
17445,9310232,4004
17446,9310232,2974
17447,9310232,4005
17448,9310232,4006
17449,9310232,4007
17450,9310232,12
17451,9268424,1936
17452,9232616,126
17453,9232616,153
17454,9345400,3048
17455,9345400,1563
17456,9254604,526
17457,9472012,1943
17458,9472012,624
17459,9472012,1479
17460,9472012,664
17461,9472012,665
17462,9472012,568
17463,9472012,4008
17464,9472012,4009
17465,9472012,4010
17466,9472012,502
17467,9472012,164
17468,9472012,73
17469,9472012,547
17470,9472012,4011
17471,9472012,1601
17472,9899927,1236
17473,9899927,4012
17474,9852707,371
17475,9852707,609
17476,9852707,2802
17477,9852707,893
17478,9418968,60
17479,9418968,4013
17480,9418968,92
17481,9418968,165
17482,9418968,4014
17483,9418968,915
17484,9418968,2039
17485,9551692,1693
17486,9551692,480
17487,9861191,4015
17488,9244307,240
17489,9244307,254
17490,9244307,229
17491,9553560,143
17492,9553560,2711
17493,9428819,2603
17494,9674441,2261
17495,9674441,812
17496,9674441,14
17497,9674441,2999
17498,9674441,4016
17499,9373471,62
17500,9373471,49
17501,9373471,190
17502,9373471,191
17503,9504197,460
17504,9504197,1505
17505,9504197,1826
17506,9504197,1522
17507,9714402,359
17508,9758457,4017
17509,9758457,4018
17510,9612113,725
17511,9612113,4019
17512,9612113,348
17513,9612113,436
17514,9612113,828
17515,9612113,4020
17516,9347046,852
17517,9347046,1335
17518,9347046,239
17519,9347046,854
17520,9347046,158
17521,9347046,41
17522,9347046,1001
17523,9248762,651
17524,9248762,4021
17525,9248762,1232
17526,9248762,2232
17527,9248762,4022
17528,9248762,126
17529,9248762,153
17530,9248762,1115
17531,9611411,155
17532,9611411,2028
17533,9611411,158
17534,9611411,1001
17535,9616717,1480
17536,9616717,262
17537,9362016,233
17538,9362016,255
17539,9362016,216
17540,9322296,141
17541,9322296,4023
17542,9322296,971
17543,9322296,2774
17544,9404821,2929
17545,9404821,2930
17546,9404821,4024
17547,9404821,2932
17548,9404821,4025
17549,9404821,4026
17550,9404821,2933
17551,9404821,2934
17552,9404821,4027
17553,9782372,2282
17554,9782372,49
17555,9782372,70
17556,9305896,4
17557,9305896,3797
17558,9305896,218
17559,9305896,91
17560,9305896,201
17561,9305896,178
17562,9305896,824
17563,9751173,8
17564,9751173,2218
17565,9751173,176
17566,9751173,645
17567,9751173,147
17568,9751173,1606
17569,9395289,1904
17570,9395289,2369
17571,9395289,1695
17572,9395289,32
17573,9395289,480
17574,9442757,1228
17575,9442757,1887
17576,9442757,1478
17577,9442757,254
17578,9442757,70
17579,9612311,1665
17580,9612311,482
17581,9612311,2717
17582,9612311,381
17583,9612311,70
17584,9612311,619
17585,9628782,774
17586,9628782,1577
17587,9628782,3014
17588,9628782,1213
17589,9320074,2610
17590,9320074,600
17591,9320074,790
17592,9320074,4028
17593,9320074,819
17594,9335979,111
17595,9335979,1051
17596,9335979,571
17597,9335979,339
17598,9335979,1034
17599,9335979,410
17600,9335979,1131
17601,9375228,3274
17602,9375228,4029
17603,9290216,4030
17604,9290216,391
17605,9290216,815
17606,9347842,155
17607,9347842,1323
17608,9347842,1703
17609,9347842,158
17610,9347842,981
17611,9347842,1001
17612,9240551,1196
17613,9240551,1197
17614,9240551,4031
17615,9240551,4032
17616,9240551,2645
17617,9619873,2623
17618,9280260,669
17619,9280260,237
17620,9280260,420
17621,9280260,547
17622,9390719,651
17623,9390719,237
17624,9390719,278
17625,9390719,645
17626,9390719,679
17627,9390719,648
17628,9390719,410
17629,9616103,314
17630,9616103,315
17631,9679387,1959
17632,9679387,1334
17633,9724078,1861
17634,9724078,720
17635,9724078,944
17636,9724078,1804
17637,9724078,632
17638,9724078,4033
17639,9724078,233
17640,9724078,64
17641,9724078,3740
17642,9724078,1222
17643,9724078,1371
17644,9724078,2070
17645,9724078,1075
17646,9676057,683
17647,9676057,418
17648,9676057,754
17649,9676057,648
17650,9503883,1051
17651,9503883,1258
17652,9503883,877
17653,9467050,1277
17654,9467050,4034
17655,9467050,1492
17656,9467050,4035
17657,9467050,1162
17658,9467050,242
17659,9467050,524
17660,9467050,959
17661,9345577,1100
17662,9345577,3651
17663,9439922,3419
17664,9439922,839
17665,9439922,841
17666,9439922,2828
17667,9439922,4036
17668,9439922,2757
17669,9439922,843
17670,9439922,844
17671,9439922,2758
17672,9439922,845
17673,9439922,846
17674,9439922,4037
17675,9439922,4038
17676,9439922,848
17677,9439922,850
17678,9735128,1052
17679,9735128,988
17680,9735128,1846
17681,9735128,126
17682,9631357,4039
17683,9631357,1281
17684,9631357,3465
17685,9631357,722
17686,9631357,823
17687,9631357,3445
17688,9721838,405
17689,9721838,3047
17690,9721838,1421
17691,9785756,385
17692,9785756,185
17693,9785756,98
17694,9785756,1078
17695,9797821,1226
17696,9797821,3759
17697,9797821,1308
17698,9587792,4040
17699,9587792,2586
17700,9587792,16
17701,9746956,4041
17702,9746956,1926
17703,9746956,1351
17704,9746956,1240
17705,9684324,4042
17706,9684324,2563
17707,9848895,4043
17708,9353866,61
17709,9353866,3853
17710,9353866,102
17711,9392837,92
17712,9392837,357
17713,9745517,2047
17714,9745517,1094
17715,9745517,713
17716,9680560,486
17717,9289915,826
17718,9289915,3787
17719,9310737,3077
17720,9310737,1003
17721,9310737,2168
17722,9583297,516
17723,9583297,430
17724,9803573,2449
17725,9803573,371
17726,9803573,502
17727,9803573,233
17728,9803573,391
17729,9803573,70
17730,9803573,2677
17731,9616210,683
17732,9616210,2739
17733,9616210,410
17734,9616210,1255
17735,9349465,1211
17736,9349465,4044
17737,9349465,954
17738,9842202,3207
17739,9237810,53
17740,9547881,727
17741,9547881,391
17742,9342484,622
17743,9342484,19
17744,9342484,333
17745,9696713,3356
17746,9696713,199
17747,9696713,958
17748,9696713,1042
17749,9696713,3807
17750,9696713,335
17751,9824181,42
17752,9824181,2694
17753,9824181,43
17754,9360847,1723
17755,9360847,278
17756,9360847,1284
17757,9360847,1706
17758,9727393,1302
17759,9420018,217
17760,9420018,2943
17761,9246168,2452
17762,9276329,4045
17763,9276329,2829
17764,9276329,4046
17765,9276329,4047
17766,9276329,2830
17767,9276329,2756
17768,9276329,4048
17769,9276329,843
17770,9276329,4049
17771,9276329,4050
17772,9276329,4051
17773,9602627,305
17774,9602627,472
17775,9629440,3427
17776,9629440,5
17777,9629440,1412
17778,9629440,4052
17779,9342774,3077
17780,9342774,3048
17781,9342774,1563
17782,9801332,783
17783,9801332,1282
17784,9801332,525
17785,9410376,816
17786,9852634,4053
17787,9852634,3687
17788,9627418,4054
17789,9627437,4054
17790,9627364,4054
17791,9533074,477
17792,9524751,3851
17793,9529027,3851
17794,9535000,3851
17795,9774196,1058
17796,9764080,1058
17797,9813077,12
17798,9622002,1759
17799,9412352,1759
17800,9698551,3897
17801,9698551,883
17802,9698551,2558
17803,9698551,802
17804,9698551,693
17805,9698551,4055
17806,9698551,1530
17807,9698551,133
17808,9698551,3587
17809,9698551,1691
17810,9829709,1094
17811,9829709,32
17812,9267857,131
17813,9626373,250
17814,9685349,355
17815,9620389,1826
17816,9641827,853
17817,9582544,350
17818,9233341,4056
17819,9258335,90
17820,9258335,3248
17821,9258335,733
17822,9258335,229
17823,9468492,3552
17824,9468492,441
17825,9476766,4057
17826,9476766,689
17827,9476766,4058
17828,9476766,4059
17829,9476766,489
17830,9350519,3460
17831,9350519,927
17832,9350519,523
17833,9235849,227
17834,9717592,355
17835,9886738,59
17836,9291846,1774
17837,9438954,1987
17838,9447963,634
17839,9851406,70
17840,9739692,1094
17841,9633068,1410
17842,9633068,2071
17843,9633068,346
17844,9647350,1986
17845,9647350,4060
17846,9647350,877
17847,9406660,1814
17848,9406660,532
17849,9406660,463
17850,9406660,213
17851,9603115,778
17852,9603115,70
17853,9708190,355
17854,9708190,3929
17855,9342477,1478
17856,9342477,822
17857,9342477,334
17858,9317882,4061
17859,9317882,111
17860,9317882,545
17861,9317882,3757
17862,9317882,1723
17863,9317882,4062
17864,9317882,1826
17865,9317882,826
17866,9317882,927
17867,9317882,708
17868,9317882,0
17869,9317882,1620
17870,9317882,2111
17871,9317882,247
17872,9317882,1726
17873,9317882,3652
17874,9293813,3109
17875,9293813,245
17876,9293813,158
17877,9315298,101
17878,9315298,505
17879,9315298,218
17880,9315298,158
17881,9696685,997
17882,9696685,1315
17883,9696685,4063
17884,9696685,34
17885,9696685,35
17886,9696685,814
17887,9254413,4064
17888,9254413,3126
17889,9254413,856
17890,9254413,2589
17891,9254413,334
17892,9254413,252
17893,9395409,4065
17894,9395409,1092
17895,9395409,356
17896,9395409,609
17897,9320033,38
17898,9320033,14
17899,9320033,35
17900,9494118,2948
17901,9494118,1556
17902,9494118,4066
17903,9494118,253
17904,9494118,4067
17905,9494118,4068
17906,9494118,1062
17907,9494118,1714
17908,9494118,4069
17909,9494118,369
17910,9485743,1409
17911,9485743,4070
17912,9485743,19
17913,9485743,4071
17914,9323116,692
17915,9323116,318
17916,9323116,465
17917,9323116,409
17918,9323116,446
17919,9323116,178
17920,9323116,168
17921,9402061,516
17922,9402061,2265
17923,9402061,160
17924,9402061,106
17925,9402061,786
17926,9402061,446
17927,9402061,255
17928,9402061,216
17929,9601178,350
17930,9601178,4072
17931,9601178,14
17932,9601178,1226
17933,9601178,489
17934,9601178,4073
17935,9820584,2962
17936,9820584,346
17937,9469307,2306
17938,9469307,14
17939,9469307,449
17940,9275161,29
17941,9564680,3231
17942,9564680,184
17943,9564680,883
17944,9564680,651
17945,9564680,4074
17946,9564680,655
17947,9564680,1131
17948,9564680,2121
17949,9817358,982
17950,9817358,740
17951,9817358,4075
17952,9392807,950
17953,9392807,92
17954,9392807,357
17955,9632263,14
17956,9632263,109
17957,9405048,14
17958,9405048,297
17959,9405048,4076
17960,9405048,2773
17961,9417179,1915
17962,9417179,73
17963,9417179,315
17964,9236845,4
17965,9236845,2618
17966,9236845,762
17967,9236845,3200
17968,9236845,1652
17969,9236845,1464
17970,9236845,860
17971,9236845,218
17972,9236845,821
17973,9236845,182
17974,9236845,660
17975,9602393,461
17976,9602393,369
17977,9602393,4077
17978,9766338,1014
17979,9766338,232
17980,9766338,346
17981,9784029,355
17982,9784029,70
17983,9308212,3077
17984,9308212,2168
17985,9592705,992
17986,9592705,12
17987,9317037,2628
17988,9317037,41
17989,9317037,780
17990,9506038,4078
17991,9506038,1018
17992,9650485,1189
17993,9650485,791
17994,9650485,907
17995,9650485,927
17996,9650485,1120
17997,9650485,754
17998,9650485,317
17999,9650485,3074
18000,9650485,2076
18001,9378799,1169
18002,9378799,3648
18003,9378799,3201
18004,9378799,464
18005,9378799,490
18006,9378799,765
18007,9242364,1402
18008,9242364,4079
18009,9242364,1245
18010,9242364,218
18011,9242364,2423
18012,9242364,661
18013,9694518,701
18014,9266954,1936
18015,9266954,3338
18016,9785020,4080
18017,9238685,4081
18018,9238685,1006
18019,9238685,4082
18020,9238685,506
18021,9238685,318
18022,9238685,227
18023,9238685,660
18024,9808188,1421
18025,9808188,1239
18026,9808188,777
18027,9564683,3800
18028,9564683,2376
18029,9564683,1152
18030,9847343,487
18031,9847343,1378
18032,9812769,2839
18033,9702139,1189
18034,9249680,4083
18035,9249680,37
18036,9249680,14
18037,9340217,3514
18038,9340217,2660
18039,9340217,2830
18040,9340217,842
18041,9340217,2756
18042,9340217,843
18043,9340217,847
18044,9408657,178
18045,9684230,4084
18046,9684230,92
18047,9684230,832
18048,9684230,708
18049,9684230,4085
18050,9684230,4086
18051,9684230,3618
18052,9817779,4087
18053,9817779,348
18054,9817779,3736
18055,9403539,856
18056,9403539,1706
18057,9332987,301
18058,9332987,1235
18059,9463192,4088
18060,9463192,1151
18061,9463192,4089
18062,9463192,4090
18063,9775769,1892
18064,9775769,4091
18065,9777662,1452
18066,9777662,2677
18067,9771409,853
18068,9635163,3441
18069,9635163,4092
18070,9635163,2784
18071,9635163,4093
18072,9470517,3704
18073,9470517,93
18074,9470517,4094
18075,9630853,3404
18076,9630853,551
18077,9475374,624
18078,9475374,1101
18079,9475374,2271
18080,9475374,176
18081,9335071,4095
18082,9335071,4096
18083,9599000,433
18084,9599000,9
18085,9599000,3632
18086,9612554,464
18087,9612554,466
18088,9612554,3807
18089,9612554,2384
18090,9612554,1048
18091,9423493,4097
18092,9423493,2858
18093,9423493,4098
18094,9423493,2687
18095,9423493,4099
18096,9423493,4100
18097,9423493,850
18098,9645533,3263
18099,9645533,1232
18100,9645533,1094
18101,9645533,4101
18102,9645533,69
18103,9645533,738
18104,9645533,675
18105,9645533,3130
18106,9645533,1888
18107,9645533,2546
18108,9856360,3347
18109,9856360,3980
18110,9856360,161
18111,9856360,3084
18112,9495173,427
18113,9495173,854
18114,9495173,633
18115,9275628,453
18116,9275628,2278
18117,9275628,153
18118,9746465,4102
18119,9746465,2047
18120,9746465,825
18121,9746465,832
18122,9746465,4103
18123,9310731,427
18124,9310731,3219
18125,9310731,155
18126,9310731,2269
18127,9310731,1593
18128,9310731,41
18129,9258319,90
18130,9258319,3248
18131,9258319,733
18132,9258319,229
18133,9251959,37
18134,9251959,3139
18135,9251979,3139
18136,9897474,525
18137,9475789,3563
18138,9481954,3563
18139,9645329,350
18140,9743573,350
18141,9294807,359
18142,9294807,49
18143,9501523,158
18144,9501523,1001
18145,9501523,1626
18146,9576993,355
18147,9384134,60
18148,9384134,377
18149,9384134,217
18150,9384134,49
18151,9384134,483
18152,9700629,1607
18153,9700629,341
18154,9700629,1313
18155,9700629,4104
18156,9674394,3451
18157,9674394,4105
18158,9674394,4106
18159,9397679,129
18160,9397679,62
18161,9398874,217
18162,9398874,87
18163,9398874,70
18164,9398874,178
18165,9355921,1211
18166,9355921,3567
18167,9258344,90
18168,9258344,3248
18169,9258344,254
18170,9258344,733
18171,9371188,1011
18172,9371188,2812
18173,9371188,4107
18174,9371188,4108
18175,9343187,24
18176,9343187,25
18177,9343187,1279
18178,9343187,182
18179,9548193,1352
18180,9548193,1316
18181,9548193,348
18182,9548193,232
18183,9548193,874
18184,9548193,854
18185,9548193,3190
18186,9548193,1941
18187,9548193,1001
18188,9548193,168
18189,9489148,1910
18190,9489148,971
18191,9489148,2353
18192,9854958,4078
18193,9854958,504
18194,9854958,1094
18195,9854958,4109
18196,9902077,2044
18197,9902077,346
18198,9902077,69
18199,9690740,4110
18200,9690740,333
18201,9351874,14
18202,9351874,893
18203,9322209,1161
18204,9322209,378
18205,9322209,4111
18206,9322209,1492
18207,9322209,524
18208,9322209,1163
18209,9381861,3048
18210,9381861,1095
18211,9381861,4112
18212,9381861,216
18213,9437141,2250
18214,9437141,463
18215,9437141,464
18216,9437141,233
18217,9437141,64
18218,9437141,761
18219,9320997,199
18220,9320997,1627
18221,9320997,462
18222,9320997,2791
18223,9320997,1142
18224,9320997,123
18225,9320997,414
18226,9320997,2326
18227,9320997,4003
18228,9411850,788
18229,9411850,3141
18230,9411850,126
18231,9411850,4113
18232,9411850,2315
18233,9351552,718
18234,9351552,377
18235,9351552,297
18236,9351552,49
18237,9351552,483
18238,9351552,3179
18239,9708840,4114
18240,9367175,330
18241,9367175,318
18242,9367175,676
18243,9367175,409
18244,9367175,446
18245,9367175,178
18246,9367175,179
18247,9367175,3549
18248,9615268,406
18249,9615268,2790
18250,9615268,199
18251,9615268,57
18252,9615268,761
18253,9637003,4115
18254,9637003,348
18255,9270728,1401
18256,9270728,1856
18257,9270728,29
18258,9270728,502
18259,9270728,4116
18260,9270728,1649
18261,9270728,242
18262,9270728,291
18263,9528350,516
18264,9528350,57
18265,9528350,1816
18266,9324809,126
18267,9250808,4117
18268,9250808,153
18269,9250808,247
18270,9731002,1416
18271,9731002,720
18272,9731002,862
18273,9731002,278
18274,9731002,315
18275,9357053,3816
18276,9357053,3182
18277,9399796,4118
18278,9399796,4031
18279,9399796,4119
18280,9254217,4120
18281,9254217,517
18282,9254217,3455
18283,9254217,610
18284,9254217,4121
18285,9254217,1522
18286,9811980,34
18287,9811980,4122
18288,9358715,2410
18289,9358715,607
18290,9358715,864
18291,9358715,92
18292,9358715,3707
18293,9358715,648
18294,9358715,1557
18295,9358715,954
18296,9314013,37
18297,9314013,530
18298,9314013,993
18299,9314013,661
18300,9371795,350
18301,9712983,430
18302,9748397,2242
18303,9555455,2189
18304,9555455,279
18305,9757967,3096
18306,9757967,4123
18307,9757967,1569
18308,9757967,2244
18309,9360993,90
18310,9360993,182
18311,9360993,229
18312,9360993,446
18313,9360993,264
18314,9360993,190
18315,9360993,2065
18316,9364009,4124
18317,9364009,339
18318,9364009,101
18319,9239180,2488
18320,9239180,472
18321,9239180,125
18322,9239180,1697
18323,9239180,2724
18324,9239180,334
18325,9239180,1342
18326,9848851,3481
18327,9848851,607
18328,9848851,608
18329,9848851,825
18330,9848851,4125
18331,9686479,4126
18332,9584951,1
18333,9584951,4127
18334,9584951,4128
18335,9584951,4129
18336,9584951,4130
18337,9294300,974
18338,9294300,271
18339,9873712,153
18340,9431651,1721
18341,9431651,449
18342,9431651,113
18343,9431651,927
18344,9235553,37
18345,9235553,1868
18346,9235553,1094
18347,9235553,91
18348,9235553,1736
18349,9235553,4094
18350,9235553,4131
18351,9463502,488
18352,9389363,28
18353,9389363,369
18354,9389363,191
18355,9258316,90
18356,9258316,3248
18357,9258316,733
18358,9258316,229
18359,9853590,507
18360,9399627,4132
18361,9399627,4133
18362,9634917,947
18363,9634917,1751
18364,9782923,1581
18365,9782923,4134
18366,9255271,572
18367,9255271,4135
18368,9255271,1316
18369,9255271,852
18370,9255271,239
18371,9255271,855
18372,9255271,1735
18373,9255271,1323
18374,9255271,158
18375,9255271,2401
18376,9416549,1168
18377,9338869,90
18378,9338869,240
18379,9338869,463
18380,9338869,3715
18381,9338869,4136
18382,9338869,312
18383,9338869,264
18384,9427477,1926
18385,9427477,3933
18386,9427477,1007
18387,9427477,1948
18388,9427477,893
18389,9245910,37
18390,9245910,4137
18391,9245910,903
18392,9245910,2723
18393,9245910,2232
18394,9802899,470
18395,9250710,271
18396,9431376,990
18397,9409209,3854
18398,9549615,1
18399,9792295,3338
18400,9317114,4138
18401,9768579,3661
18402,9430640,290
18403,9248213,11
18404,9686828,4139
18405,9686828,464
18406,9686828,2940
18407,9592768,4140
18408,9592768,3979
18409,9844026,896
18410,9844026,607
18411,9844026,2211
18412,9844026,899
18413,9844026,4141
18414,9844026,3720
18415,9844026,1285
18416,9844026,116
18417,9844026,1781
18418,9844026,117
18419,9562728,1001
18420,9547675,446
18421,9261759,2884
18422,9541572,854
18423,9643661,142
18424,9374285,746
18425,9275583,2884
18426,9275583,21
18427,9583403,4142
18428,9320351,765
18429,9799256,245
18430,9278817,2828
18431,9278817,2754
18432,9278817,4143
18433,9278817,4144
18434,9278817,4145
18435,9278817,2250
18436,9278817,4047
18437,9278817,2830
18438,9278817,2756
18439,9278817,4048
18440,9278817,4146
18441,9278817,843
18442,9278817,4147
18443,9278817,4148
18444,9278817,4149
18445,9278817,4150
18446,9278817,4151
18447,9278817,4051
18448,9278817,3473
18449,9708311,70
18450,9708311,2195
18451,9853630,4152
18452,9853630,2339
18453,9853630,1297
18454,9853630,2195
18455,9479257,689
18456,9479257,623
18457,9479257,126
18458,9479257,577
18459,9479257,619
18460,9479257,534
18461,9599280,4153
18462,9599280,4154
18463,9599280,3338
18464,9424265,4155
18465,9424265,1141
18466,9424265,692
18467,9424265,123
18468,9424265,182
18469,9424265,242
18470,9424265,409
18471,9424265,216
18472,9245533,1572
18473,9245533,91
18474,9245533,87
18475,9493440,4156
18476,9493440,3832
18477,9493440,4157
18478,9851454,4158
18479,9851454,1094
18480,9851454,708
18481,9620784,2869
18482,9620784,1617
18483,9620784,70
18484,9247682,2031
18485,9247682,745
18486,9247682,91
18487,9247682,660
18488,9247682,178
18489,9247682,3345
18490,9863196,3895
18491,9863196,668
18492,9405003,32
18493,9771243,1189
18494,9639035,725
18495,9639035,337
18496,9639035,1100
18497,9319269,1449
18498,9319269,339
18499,9319269,3049
18500,9319269,2052
18501,9319269,178
18502,9319269,1960
18503,9330142,3219
18504,9330142,1211
18505,9330142,1100
18506,9330142,252
18507,9352041,141
18508,9352041,38
18509,9352041,297
18510,9352041,1948
18511,9352041,3090
18512,9344229,4159
18513,9344229,37
18514,9344229,1151
18515,9344229,1734
18516,9344229,1826
18517,9344229,4160
18518,9837330,4161
18519,9837330,4162
18520,9837330,162
18521,9702404,341
18522,9702404,3093
18523,9702404,1098
18524,9344818,1680
18525,9344818,3954
18526,9344818,958
18527,9344818,676
18528,9344818,1422
18529,9344818,971
18530,9568742,4163
18531,9564407,2573
18532,9564407,430
18533,9851839,4164
18534,9258330,90
18535,9258330,3248
18536,9258330,254
18537,9258330,733
18538,9258330,229
18539,9376746,957
18540,9376746,62
18541,9527847,437
18542,9527847,701
18543,9857448,4165
18544,9343318,142
18545,9373665,142
18546,9805786,607
18547,9805786,3724
18548,9805786,4166
18549,9805786,162
18550,9805786,4167
18551,9805786,1724
18552,9805786,1846
18553,9805786,434
18554,9787689,4168
18555,9787689,1143
18556,9371873,2778
18557,9371873,4169
18558,9371873,1090
18559,9371873,4170
18560,9371873,1173
18561,9617173,2780
18562,9617173,2546
18563,9725446,4171
18564,9398427,4172
18565,9258347,90
18566,9258347,240
18567,9258347,733
18568,9258347,229
18569,9657806,14
18570,9657806,4173
18571,9298683,1936
18572,9298683,4174
18573,9298683,3338
18574,9456474,405
18575,9456474,161
18576,9456474,346
18577,9309000,4175
18578,9309000,4176
18579,9309000,4177
18580,9309000,4178
18581,9631338,248
18582,9528223,437
18583,9528223,461
18584,9528223,479
18585,9528223,464
18586,9528223,951
18587,9528223,2285
18588,9729834,275
18589,9729834,2214
18590,9319465,2009
18591,9319465,217
18592,9319465,1008
18593,9319465,1100
18594,9319465,312
18595,9319465,3468
18596,9319465,4179
18597,9424202,4180
18598,9424202,606
18599,9424202,4181
18600,9424202,2414
18601,9797616,1052
18602,9797616,3149
18603,9342974,658
18604,9342974,88
18605,9342974,240
18606,9342974,821
18607,9342974,4136
18608,9342974,182
18609,9342974,822
18610,9342974,264
18611,9299452,1306
18612,9299452,779
18613,9299452,155
18614,9299452,1733
18615,9299452,1477
18616,9299452,4182
18617,9547277,12
18618,9547277,2193
18619,9420989,405
18620,9420989,743
18621,9420989,531
18622,9420989,153
18623,9268542,2699
18624,9323724,240
18625,9323724,91
18626,9323724,509
18627,9323724,229
18628,9280878,4183
18629,9280878,1156
18630,9280878,3338
18631,9280891,4183
18632,9280891,1156
18633,9280891,3338
18634,9600525,958
18635,9600525,472
18636,9821914,1746
18637,9555843,472
18638,9617143,1669
18639,9617143,4184
18640,9617143,70
18641,9838202,4185
18642,9838202,2952
18643,9759456,4186
18644,9430135,4187
18645,9430135,692
18646,9430135,465
18647,9314536,1689
18648,9314536,128
18649,9314536,2165
18650,9381907,4188
18651,9381907,4189
18652,9238724,218
18653,9238724,1736
18654,9238724,109
18655,9238724,2423
18656,9282285,982
18657,9282285,291
18658,9773181,14
18659,9773181,1308
18660,9474623,18
18661,9474623,2682
18662,9474623,948
18663,9712267,14
18664,9712267,873
18665,9712267,2875
18666,9712267,4190
18667,9712267,64
18668,9712267,2546
18669,9305800,4191
18670,9781810,245
18671,9546823,890
18672,9546823,104
18673,9546823,1233
18674,9835634,2962
18675,9835634,1253
18676,9243281,1563
18677,9243281,4192
18678,9243281,4193
18679,9243281,229
18680,9243281,310
18681,9758125,14
18682,9758125,470
18683,9423225,2396
18684,9423225,253
18685,9423225,458
18686,9423225,125
18687,9423225,242
18688,9423225,521
18689,9423225,216
18690,9778363,198
18691,9778363,160
18692,9778363,1269
18693,9265520,505
18694,9265520,87
18695,9265520,229
18696,9265520,291
18697,9265520,1156
18698,9265524,505
18699,9265524,87
18700,9265524,229
18701,9265524,291
18702,9265524,1156
18703,9471029,3840
18704,9471029,2664
18705,9550481,2849
18706,9267092,6
18707,9241051,153
18708,9519857,153
18709,9391931,242
18710,9465074,330
18711,9465074,4194
18712,9365137,1492
18713,9365137,318
18714,9365137,1035
18715,9365137,153
18716,9364842,683
18717,9364842,4195
18718,9364842,453
18719,9364842,651
18720,9364842,721
18721,9364842,73
18722,9364842,126
18723,9364842,648
18724,9364842,1131
18725,9563742,4078
18726,9563742,825
18727,9563742,1321
18728,9563742,163
18729,9563742,903
18730,9563742,927
18731,9563742,2111
18732,9563742,126
18733,9563742,523
18734,9563742,334
